Sample_ID,Feedstock_Type,Temperature_C,Moisture_%,pH,EC_dS_m,RH_%,NIR_Intensity,RGB_R,RGB_G,RGB_B,Texture_Entropy,Color_Variance,Maturity_Index,Contamination_Risk,Nutrient_Score
130,CropResidue,48.95681556840108,68.66892339127995,6.2411041057959835,3.2103775813365063,80.37702298890032,0.6988571932713608,88,149,151,5.227577001044584,88.37959143417785,0.5356013850576482,0.5435656026505475,0.5021432741506148
131,AgroByproduct,52.52922665287831,43.62088190552115,6.552567267207292,3.009793892805451,69.94452538018349,0.3347794538970396,171,111,195,1.0607484019366125,79.79269901972883,0.447326887678074,0.34059422280641055,0.6372685415486852
132,HorticWaste,53.2140064699176,61.332117027954126,6.147814338914363,3.4345585757043415,80.86816719900958,0.7362387276738033,82,64,170,5.041009111161244,50.355173014822654,0.5053435525826455,0.545251056310575,0.5306078371588747
133,PaperResidue,34.33317296694137,65.59828522871538,7.74780998781088,2.120977123979801,69.62539871867047,0.9526174931794793,122,111,89,5.803062780926782,49.81230895874445,0.8993882918187723,0.4943629479497377,0.5127545733435792
134,AgroByproduct,45.49986035356679,52.55054719933812,6.915032306046628,3.3204992861311586,76.17683765389592,0.04552438153047605,144,99,113,2.681159472368309,11.118185457275587,0.4486997919805313,0.4272517540580748,0.6038739412947658
135,CropResidue,41.67645526481035,65.71405088334257,5.0,2.5030822371267236,78.48853912015892,0.36868318248955484,162,129,64,6.487646386624437,98.3224238270227,0.5800120047450389,0.5318769259256433,0.5434177863769787
136,HorticWaste,55.438459948070786,67.13927314103896,6.5176802842218,3.673207442911871,93.51662110175758,0.4448952501918655,104,160,102,5.45361287446409,59.50673402858112,0.37283225617607807,0.5806111030350593,0.5070610815723285
137,Manure,49.63233046704025,52.23254713193421,6.447473204350721,3.1888376577421074,66.2141689734029,0.5280775166505972,185,128,189,4.21272788862586,75.57883290526036,0.5227106953870357,0.46371376730197866,0.6360930228490262
138,PaperResidue,43.1178753789441,71.63140997635283,7.6843685569965725,1.7742521023470381,80.97570030275297,0.4842087179589202,104,88,167,1.2182328058084262,29.62450702012249,0.5685111704330349,0.2935380720800692,0.5180245749299424
139,AgroByproduct,32.18148596557337,25.456020363320164,6.945813048469466,2.788742992268536,83.47733631336737,0.1442596122256773,120,152,159,1.198372169580761,65.09649517157106,0.81577301980273,0.32733420571498983,0.684650809659933
140,CropResidue,29.03091667879459,31.269481860042124,6.924449306107476,1.1155643218308553,95.0,0.5548719314043726,143,50,166,1.5191914179255392,88.29397160354074,0.9723974314944968,0.22993337165811234,0.681682820188373
141,Manure,48.10342619944954,44.48671229078379,7.514327655580541,3.693868444395126,90.19549124177743,0.5294892192183283,108,180,163,5.177854648065981,23.45506104059892,0.5716406211097499,0.5419919196687348,0.6263331531986761
142,Manure,37.8278732276654,64.22024839648401,7.846234580029959,3.1649998769985768,81.83826403600787,0.6914203360939092,81,102,101,5.321346465636434,63.28640295428217,0.7580378866984812,0.5033004822112477,0.6133095093571032
143,FoodWaste,51.66126468097233,48.67543901146795,7.214036320725254,3.2041832854151338,55.57043784795083,0.6113683656337845,80,66,82,5.395151189204619,32.73576174505767,0.5274288781728754,0.5593334433797676,0.5174399577063075
144,HorticWaste,28.568597349237738,39.933755974434106,6.476778494940236,3.4186588331977568,79.821340673387,0.47196814238072743,156,175,151,1.1913473838880306,66.07141971490536,0.928393757843974,0.3995637629956142,0.5741995463912439
145,AgroByproduct,60.929511982088904,58.67130595427815,5.79599411233446,2.7211267625071716,86.11646703339049,0.5914697354770655,73,189,71,5.52701745261829,39.983093373759864,0.38925405678779645,0.48402371801545013,0.6216010499660852
146,CropResidue,51.63864089931675,61.50556459087424,8.159991507987892,1.0409767361712763,64.11476452817881,0.6944130691385623,71,162,131,3.657601937504643,86.45298901112314,0.514179922207513,0.3039081340040305,0.6249400340096878
147,FoodWaste,45.991850899777276,50.45149468166963,8.5,3.4649413398452085,66.34586801145963,0.4394595653563286,130,148,188,5.2437771947000344,71.78711972835256,0.5641075091352149,0.5753867564550187,0.5008499436444004
148,HorticWaste,61.83058936402732,42.23289460597986,7.099244213167626,1.7639918480743961,93.18007243658235,0.17487037442808176,182,168,191,6.7978274170993345,32.16769878793316,0.30678814950364364,0.4719178488140913,0.6523346183843205
149,FoodWaste,54.48417934221136,60.10647600266339,7.253115935307225,1.6803071781971273,87.49576200595472,0.5184583281419828,148,51,139,1.1753686969197887,16.624787891970527,0.4274142039506432,0.274101924317586,0.5707716890848169
150,PaperResidue,40.24996761382956,71.9240839346346,8.20335124188611,3.2522029438158815,59.76505083446368,0.7310741778495856,130,84,151,6.973374516362734,48.32060484180941,0.6985509095735892,0.6325184563482592,0.44354168493993673
151,HorticWaste,45.77576309778329,41.786275646150834,5.629843001250213,1.9766276334124329,75.265179021034,0.2516615200526406,97,196,189,3.5740476783959134,83.70006987837561,0.5377320092549679,0.36874575739088283,0.6425960670370767
152,HorticWaste,25.357257001852545,83.7143950482273,7.76332115775134,2.667526152931117,74.8924782064598,0.4447617735703297,185,197,88,5.015816417630489,49.59301929412875,0.8320337848855983,0.48038696173873646,0.5241949022569895
153,AgroByproduct,55.64190310548851,51.5006185862962,7.3005959299466,3.226727715206862,90.86597618463358,0.5393633176021865,88,124,146,6.406335512926756,64.05672931511091,0.4457440889293889,0.5591315580019919,0.6106623770670645
154,HorticWaste,42.040483220082784,50.44958689719557,6.384677473559802,3.196502996832537,91.64819108928705,0.19002887886788833,194,194,126,6.004921041260465,34.83575404589729,0.5649912464719327,0.5615597887833121,0.564275676363982
155,FoodWaste,25.22775154761018,62.01424187476491,6.5839520592149885,3.6011774444356326,78.02687047015372,0.2363778770892169,191,189,165,1.1118694131423141,55.947635354373425,0.8361930726995657,0.43179322336247283,0.4709126440286886
156,HorticWaste,33.18161430591009,61.54937960789684,5.9476015681361964,1.949915323571749,64.96085217677185,0.35027166991035663,66,153,93,4.171027484107876,89.90175310171739,0.7517525008973632,0.3889064742850244,0.6044054746056189
157,AgroByproduct,53.7091204844941,26.490802538848307,7.900059980787816,2.196158013289229,70.74803538875089,0.5026200209063157,141,115,80,6.644697819663189,55.722005354062446,0.5332916236544052,0.48218933601147196,0.712210494257842
158,AgroByproduct,61.13802715036153,58.37748017720468,6.1681885954835245,2.8512456224343294,56.89826718133003,0.7843739961003221,131,189,130,2.464833205486987,91.35769819746479,0.44638975108136475,0.38003504707528946,0.6156827585238742
159,PaperResidue,45.20425518918087,68.669981156017,7.329627630077022,1.2145138920422103,59.42110660100694,0.5959976944679792,129,73,168,7.352722138182943,74.6387241376203,0.5709915556856384,0.4769365711853779,0.5519343430858555
160,FoodWaste,35.179486580071064,75.41886421241469,5.698892813075373,1.6977531553045229,95.0,0.2698656429809031,120,134,171,4.266753968640775,70.5681870582841,0.6492888219901936,0.3914827034327393,0.5392746138099445
161,Manure,30.79250310320898,58.26355746411029,8.115576523806144,1.6126747666370829,71.942853355073,0.32160863808736134,146,94,73,6.739535315734218,89.96296049422777,0.7938477874427442,0.42712213822645667,0.7028391467399253
162,Manure,59.14614618141108,54.65864427120023,6.836106162407684,0.40030590377468256,72.0350004731067,0.5790004116509785,98,86,158,6.980920296079011,28.860933453848542,0.4124948393523218,0.33514333641751975,0.7706674162688655
163,HorticWaste,49.49467778447227,70.87021640037698,7.857779526376515,1.9613701232736451,73.64178509872578,0.1698042574544266,51,177,63,2.4493458034352216,86.73343026638238,0.36152412293573766,0.32529797790162457,0.5851910610355638
164,PaperResidue,41.698603793552536,85.0,6.830489566516363,2.5115498111667147,76.12717437911496,0.6332531933639458,76,168,127,7.602274127125345,29.75823307694234,0.601085328898696,0.5943810973644267,0.4544225094416643
165,CropResidue,39.31728213924459,61.403110814902476,6.514443069561633,2.6606710468395094,79.1912597734776,0.23761092087193644,171,181,59,6.320324168971496,83.02832778953909,0.6007229998810952,0.538734743573057,0.5441602260282196
166,HorticWaste,51.71829637733629,57.263859248068215,5.927582008662764,2.0395879973840496,65.65509955858708,0.0735930142501344,73,153,192,3.915742393626018,36.48691488927366,0.3395058688461323,0.3868060062096465,0.6084928816346611
167,PaperResidue,51.44318494071361,78.85295489170288,7.843019770850464,1.6407670830921444,90.167592699185,0.6105105394540589,149,107,184,6.844526014266183,89.37078518062862,0.43981698743611697,0.4934003157926605,0.510255736061987
168,FoodWaste,36.034155865440546,43.0531569313908,6.709044409433254,2.3800804474677903,68.43700070874584,0.9243127941682915,180,111,66,1.7687289622478135,54.84835072677398,0.9264277697218866,0.3546673733732755,0.5698896637638289
169,FoodWaste,33.57627509099058,60.939729742168076,7.237567565527966,1.9915443766128211,57.90945282162525,0.5758996089836071,146,62,128,1.5264832593068833,96.39481540587015,0.8141823481343953,0.3132051536084099,0.5535433216850227
170,FoodWaste,34.080973042865054,85.0,6.433603476857797,0.2,61.22906016145042,0.5859498443790312,181,196,97,6.561585649945412,17.123054666578554,0.7358262279191556,0.3527261285396196,0.595
171,FoodWaste,40.317754195256434,66.80068030472677,6.986376915146854,1.6350805000918514,74.87533714743125,0.6505490080744774,78,134,187,2.9583626841765116,11.702057854645624,0.6884081122643733,0.33719530899760675,0.5596446143859539
172,FoodWaste,38.10214546417244,71.50174273494851,7.164304652429431,2.8072668640612948,84.23437576305953,0.7189120326630849,177,110,99,7.133464343359659,97.75423312032193,0.7390119513313481,0.5914438182144284,0.4916331713270383
173,PaperResidue,61.180920181695654,55.069518590905815,5.595680586777106,2.490237802701801,83.00523756900246,0.4994653637207273,117,174,89,1.3639203598729353,18.584519673073554,0.3705116684918393,0.3586668303870518,0.5153490726830983
174,PaperResidue,39.96219377740561,68.7945385599864,6.454319964494146,2.690965788700251,87.80254661531228,0.3669096105007039,174,55,123,2.166447530790385,74.08890996407902,0.6044453910215272,0.4054889314629937,0.4778626334450146
175,AgroByproduct,32.5033355205027,78.23791681416985,8.260002297837111,3.115417996195453,62.41217307519712,0.8807915229444457,196,67,81,6.258765651751811,52.6781965140172,0.8728085188489714,0.544321878290314,0.5627532665618877
176,Manure,33.065025591004726,37.28735617022314,6.34609070305211,2.7725546789669187,88.157315517751,0.7909958867086093,87,180,88,7.2666142300877015,79.83067048908998,0.9588322957046057,0.543544256875532,0.6867975537112078
177,FoodWaste,43.160283989584045,58.555716276971225,7.721913391888837,2.587611211293191,79.97949674765123,0.5361309784708556,105,89,175,5.545953361055124,23.740057273031024,0.6224873136839029,0.513607518647333,0.528508006881398
178,CropResidue,26.778758770211596,65.24620781663651,7.261050066766448,2.095324233683743,71.80181149084764,0.6755184245215577,161,83,169,7.562907304080537,72.33629116014728,0.9385448144308186,0.5382193767099988,0.5647413726825399
179,PaperResidue,44.39879286137604,59.15460354348329,7.409049633251703,1.8163454963300252,67.5329341505145,0.34391622479479705,147,83,85,4.1294119851802265,15.23512692844361,0.5391268434690617,0.4062150741384273,0.5408735180965322
180,CropResidue,31.637904995184357,52.69298925947909,7.50700411739877,2.5623357622611405,65.76314029339659,0.6577431411318757,158,94,198,6.712072891830502,89.82321818265069,0.8973770089084084,0.5452307136320722,0.5664972333679847
181,CropResidue,56.586103667417014,80.9277556317206,7.016269116141016,1.476169406640984,80.33567044357056,0.5823756943065216,161,115,157,2.781068632961063,73.93978344533386,0.35988834290356586,0.3073041909561219,0.5643360184045096
182,CropResidue,46.16562349241945,63.05443723904581,6.5447627968960305,3.2077909727390317,75.69207364192171,0.6225154900005716,187,144,190,7.8693967351179275,43.09025923091814,0.5780422909634444,0.6424182919618415,0.5135015768849568
183,AgroByproduct,66.21023601532443,49.48312358374467,6.404081946877687,1.5474999205492375,56.827705857581655,0.470084136627977,91,146,116,3.4513009434844344,20.903809905660033,0.3468139280342666,0.30838211209310273,0.6986587568050489
184,PaperResidue,42.71799420497789,74.76345326266568,6.73541763257839,3.899803979353253,71.9924413732784,0.676834093304836,167,92,75,7.516532890654876,48.60392117343047,0.6247321829000959,0.7068536483456622,0.40548289450700603
185,CropResidue,25.0,80.84625769341885,8.000395785157348,2.4448731968485307,70.74088594130068,0.6852520409915325,67,175,127,2.5953364859595287,67.07058461929418,0.9170964201721181,0.3810645512941932,0.5160638247707359
186,FoodWaste,59.57681200356204,77.11118192663025,5.915271815799968,3.640446378494487,86.82074583725442,0.7266307348446036,121,101,181,1.6440026767816813,72.42956213424884,0.38563024591516304,0.45502063192052034,0.4387553172220151
187,HorticWaste,50.01923158477068,53.765719183698025,6.750776786898094,1.4263985532022287,78.48167494460823,0.36786933331832034,163,51,189,3.54515852906889,57.164914279964435,0.4639144212653113,0.3218099909402691,0.6461486339724926
188,CropResidue,51.569078789606735,54.41381795362868,5.788292264672787,4.145769764335242,70.76575338765848,0.7823796970959522,163,57,123,1.0670020170693229,40.40446355765451,0.5628561301514533,0.46549338933470313,0.48388387587598053
189,AgroByproduct,34.97416410255951,44.39867269417171,6.534283797606973,1.415739175467316,67.08658701072942,0.4210315405493695,121,181,60,1.2979609488553052,26.949458896300424,0.7915664776917329,0.21665180020435026,0.7154156958382908
190,PaperResidue,44.57151944404611,63.809871335539604,6.900614754830451,2.4461396376053157,77.68997018981284,0.8099805786158386,76,175,53,7.526608194909761,31.3064702656028,0.6616939026929152,0.586092777109559,0.500073275448655
191,AgroByproduct,46.8646087513566,76.47837319178029,8.115902673078132,1.196299625136998,68.64727654758626,0.526901633944528,180,108,166,7.631947645706336,84.02793146340758,0.4964920354763932,0.43588967214207075,0.6622282723595895
192,CropResidue,42.621793823939015,68.46271510291918,8.20261979198304,2.5211091559086167,60.46127079221344,0.6019797110148416,181,114,176,1.0883625999243698,81.67289048989831,0.6230682027167541,0.33090602715621525,0.5370191119987308
193,PaperResidue,27.65637174746526,85.0,5.562091462297155,2.3597258047938023,78.5214563470022,0.5918310324306137,97,177,174,1.2334069985665208,55.64807899646398,0.8422143164482233,0.3428965795123947,0.46201370976030987
194,HorticWaste,70.0,30.8944560635722,5.790596384926771,0.21257805044289269,74.22852184971597,0.3722616399073981,144,78,117,4.276920685068134,83.50949264082442,0.35693582232355625,0.24809936322696274,0.752582185350711
195,CropResidue,53.35829237828225,62.10268908651398,6.867422541942183,2.6448803866957586,73.1521333035395,0.7477257824997418,180,93,194,1.9906935881047028,98.89910487850578,0.504567087976544,0.3750577084452396,0.5435506024921841
196,AgroByproduct,49.20584047020396,72.47487635497794,7.609175286043023,3.0202955205874735,75.70064806298927,0.803944610816313,136,87,84,5.224334855406622,23.196982458271915,0.5516298786924616,0.4976038504600378,0.5790354712606705
197,Manure,58.13885621013979,50.866540213743804,5.717753613066199,1.6416194223643037,80.47513940615286,0.5956989874927359,123,195,142,7.410503412126903,36.44745432087727,0.43824541057542254,0.4546954964851175,0.7161859484542973
198,FoodWaste,51.44192211038841,43.027205263520436,6.703658996358287,2.215782016893499,61.89656757338317,0.5483732349565698,136,188,162,7.312925858377293,77.68392232006904,0.5286715528502378,0.54888322109694,0.5781564886282842
